time_fs,S2
4.547494400000000070e+01,2.692946155238967743e-01
4.595871999999999957e+01,2.691166677373096894e-01
4.644249599999999845e+01,2.668109046738427748e-01
4.692627199999999732e+01,2.646656178006749904e-01
4.741004800000000330e+01,2.639649780167381277e-01
4.789382400000000217e+01,2.659252373855762186e-01
4.837760000000000105e+01,2.701443411008523920e-01
4.886137599999999992e+01,2.750198425595466456e-01
4.934515199999999879e+01,2.805569001382445804e-01
4.982892799999999767e+01,2.874688132017889641e-01
5.031270399999999654e+01,2.938174643473644432e-01
5.079648000000000252e+01,3.035383482791754739e-01
5.128025600000000139e+01,3.120715805512024321e-01
5.176403200000000027e+01,3.157551009755051319e-01
5.224780799999999914e+01,3.189464996661238727e-01
5.273158399999999801e+01,3.225870001997959702e-01
5.321535999999999689e+01,3.219010632911250558e-01
5.369913600000000287e+01,3.164898059872722214e-01
5.418291200000000174e+01,3.109540448747094565e-01
5.466668800000000061e+01,3.068263537011292064e-01
5.515046399999999949e+01,3.010675822965094284e-01
5.563423999999999836e+01,2.938901338182443035e-01
5.611801599999999723e+01,2.856949739696255652e-01
5.660179200000000321e+01,2.789841294991191600e-01
5.708556800000000209e+01,2.722989977387698102e-01
5.756934400000000096e+01,2.677831274779234882e-01
5.805311999999999983e+01,2.654700449673548790e-01
5.853689599999999871e+01,2.649270889669107509e-01
5.902067199999999758e+01,2.660093528369044669e-01
5.950444799999999645e+01,2.645589896732898905e-01
5.998822400000000243e+01,2.589048752636154416e-01
6.047200000000000131e+01,2.534081814108198882e-01
6.095577600000000018e+01,2.495902750894546385e-01
6.143955199999999905e+01,2.482430668974148491e-01
6.192332799999999793e+01,2.464719528157713890e-01
6.240710399999999680e+01,2.450022586022548299e-01
6.289088000000000278e+01,2.457480221007227739e-01
6.337465600000000165e+01,2.508129747253652897e-01
6.385843200000000053e+01,2.543208244615797198e-01
6.434220799999999940e+01,2.586531889819801977e-01
6.482598400000000538e+01,2.632861035994811250e-01
6.530975999999999715e+01,2.672121627249511855e-01
6.579353600000000313e+01,2.715398256612130412e-01
6.627731199999999490e+01,2.771739457972907661e-01
6.676108800000000087e+01,2.832987849817661941e-01
6.724486399999999264e+01,2.847813923487760857e-01
6.772863999999999862e+01,2.835375852639460681e-01
6.821241600000000460e+01,2.850550849492536343e-01
6.869619199999999637e+01,2.882459728289168965e-01
6.917996800000000235e+01,2.898517466501732143e-01
6.966374399999999412e+01,2.898533964362055571e-01
7.014752000000000010e+01,2.886857603632495550e-01
7.063129600000000607e+01,2.864389107370333698e-01
7.111507199999999784e+01,2.824043978981321534e-01
7.159884800000000382e+01,2.780790713057568198e-01
7.208262399999999559e+01,2.733190478358730746e-01
7.256640000000000157e+01,2.697703828988817776e-01
7.305017599999999334e+01,2.660942184145441702e-01
7.353395199999999932e+01,2.613915057115122065e-01
7.401772800000000530e+01,2.566716663689287969e-01
7.450150399999999706e+01,2.530249723623883007e-01
7.498528000000000304e+01,2.500599896274578460e-01
7.546905599999999481e+01,2.465500874129127329e-01
7.595283200000000079e+01,2.440760564610061079e-01
7.643660799999999256e+01,2.450686864493046846e-01
7.692038399999999854e+01,2.457612052587936635e-01
7.740416000000000452e+01,2.458174740302215833e-01
7.788793599999999628e+01,2.452473379817791121e-01
7.837171200000000226e+01,2.437914450295857183e-01
7.885548799999999403e+01,2.425759226681694358e-01
7.933926400000000001e+01,2.398276938407529202e-01
7.982304000000000599e+01,2.372097727099417852e-01
8.030681599999999776e+01,2.344610514388279499e-01
8.079059200000000374e+01,2.316204348686919934e-01
8.127436799999999550e+01,2.320538726125180584e-01
8.175814400000000148e+01,2.369702817221716051e-01
8.224191999999999325e+01,2.426744760668191614e-01
8.272569599999999923e+01,2.469322356080554948e-01
8.320947200000000521e+01,2.509761421744703402e-01
8.369324799999999698e+01,2.516697642679014968e-01
8.417702400000000296e+01,2.498957387834102317e-01
8.466079999999999472e+01,2.473699111936311090e-01
8.514457600000000070e+01,2.448400385111319244e-01
8.562835200000000668e+01,2.427289948399268260e-01
8.611212799999999845e+01,2.420957664559814648e-01
8.659590400000000443e+01,2.422034751503266969e-01
8.707967999999999620e+01,2.429768125812681590e-01
8.756345600000000218e+01,2.453013723500777066e-01
8.804723199999999395e+01,2.462567256743089239e-01
8.853100799999999992e+01,2.452970319876945360e-01
8.901478400000000590e+01,2.447381513871337289e-01
8.949855999999999767e+01,2.443546606331327142e-01
8.998233600000000365e+01,2.440854426725763415e-01
9.046611199999999542e+01,2.457044386556125337e-01
9.094988800000000140e+01,2.446318281011123918e-01
9.143366399999999317e+01,2.416613963309697521e-01
9.191743999999999915e+01,2.396848550282661972e-01
9.240121600000000512e+01,2.382074653578226675e-01
9.288499199999999689e+01,2.376733742788243731e-01
9.336876800000000287e+01,2.381855400132791567e-01
9.385254399999999464e+01,2.392590713447576567e-01
9.433632000000000062e+01,2.388448342812904968e-01
9.482009600000000660e+01,2.362563794956633045e-01
9.530387199999999837e+01,2.338339088406395094e-01
9.578764800000000434e+01,2.305181074532560159e-01
9.627142399999999611e+01,2.278080803736558801e-01
9.675520000000000209e+01,2.252990547383068032e-01
9.723897599999999386e+01,2.230128254967262136e-01
9.772275199999999984e+01,2.209158767997054518e-01
9.820652800000000582e+01,2.176979962423247761e-01
9.869030399999999759e+01,2.148012736523026989e-01
9.917408000000000357e+01,2.149886592412575126e-01
9.965785599999999533e+01,2.145536683665728028e-01
1.001416320000000013e+02,2.139406416591593529e-01
1.006254079999999931e+02,2.109062721868824875e-01
1.011091839999999991e+02,2.084355095455376061e-01
1.015929600000000050e+02,2.067387844258256890e-01
1.020767359999999968e+02,2.051942798119177624e-01
1.025605120000000028e+02,2.085955101977556292e-01
1.030442879999999946e+02,2.118336497584522304e-01
1.035280640000000005e+02,2.155773711883477439e-01
1.040118400000000065e+02,2.151895776983870634e-01
1.044956159999999983e+02,2.124636549727684787e-01
1.049793920000000043e+02,2.101414408400857914e-01
1.054631679999999960e+02,2.101942022712082192e-01
1.059469440000000020e+02,2.125157731803524186e-01
1.064307199999999938e+02,2.148824493566953708e-01
1.069144959999999998e+02,2.174034543270519371e-01
1.073982720000000057e+02,2.212220748271886694e-01
1.078820479999999975e+02,2.254935984634693635e-01
1.083658240000000035e+02,2.252987615332838756e-01
1.088495999999999952e+02,2.206575636083034087e-01
1.093333760000000012e+02,2.193017053725107857e-01
1.098171519999999930e+02,2.190966013854610539e-01
1.103009279999999990e+02,2.201525812068489130e-01
1.107847040000000050e+02,2.198612787663435097e-01
1.112684799999999967e+02,2.187289984933200038e-01
1.117522560000000027e+02,2.179690208565625564e-01
1.122360319999999945e+02,2.162100860742719177e-01
1.127198080000000004e+02,2.154865802781462947e-01
1.132035840000000064e+02,2.134424763073224651e-01
1.136873599999999982e+02,2.118677519883560845e-01
1.141711360000000042e+02,2.120626861634412885e-01
1.146549119999999959e+02,2.135150476054429314e-01
1.151386880000000019e+02,2.141975132436751417e-01
1.156224639999999937e+02,2.120853394242705470e-01
1.161062399999999997e+02,2.085822290610860885e-01
1.165900160000000056e+02,2.067460792335018283e-01
1.170737919999999974e+02,2.068167989368210058e-01
1.175575680000000034e+02,2.065795838605296586e-01
1.180413439999999952e+02,2.036892142285279261e-01
1.185251200000000011e+02,2.007529739996126716e-01
1.190088959999999929e+02,2.002801622390522895e-01
1.194926719999999989e+02,2.023106804766662270e-01
1.199764480000000049e+02,2.005686439421607015e-01
1.204602239999999966e+02,1.999637386451614263e-01
1.209440000000000026e+02,2.016599358909089978e-01
1.214277759999999944e+02,2.038358993610899783e-01
1.219115520000000004e+02,2.054894230051550752e-01
1.223953280000000063e+02,2.055030566845880424e-01
1.228791039999999981e+02,2.051979267964141596e-01
1.233628800000000041e+02,2.066085106480438360e-01
1.238466559999999959e+02,2.110220591949753810e-01
1.243304320000000018e+02,2.149912379680118946e-01
1.248142079999999936e+02,2.149824961842996263e-01
1.252979839999999996e+02,2.148002478996412778e-01
1.257817600000000056e+02,2.142145045542771242e-01
1.262655359999999973e+02,2.124347514793901714e-01
1.267493120000000033e+02,2.115594927849784312e-01
1.272330879999999951e+02,2.098872291155492731e-01
1.277168640000000011e+02,2.065944072508237861e-01
1.282006399999999928e+02,2.016461034840693056e-01
1.286844159999999988e+02,1.961998031895532402e-01
1.291681920000000048e+02,1.929670498481185492e-01
1.296519680000000108e+02,1.922348274849425553e-01
1.301357439999999883e+02,1.961749317724457431e-01
1.306195199999999943e+02,2.019778380527404715e-01
1.311032960000000003e+02,2.054560069248206056e-01
1.315870720000000063e+02,2.064323057423765595e-01
1.320708480000000122e+02,2.073315699769796849e-01
1.325546239999999898e+02,2.055505737946013156e-01
1.330383999999999958e+02,2.019434969879578545e-01
1.335221760000000017e+02,2.004323011020155698e-01
1.340059520000000077e+02,1.998842591098543564e-01
1.344897279999999853e+02,1.982279372570702469e-01
1.349735039999999913e+02,1.954318487029133300e-01
1.354572799999999972e+02,1.942974247383238429e-01
