time_fs,S2
1.122360319999999945e+02,2.134235174446038608e-01
1.127198080000000004e+02,2.058827688921532895e-01
1.132035840000000064e+02,2.024888547616844059e-01
1.136873599999999982e+02,2.047055560727445433e-01
1.141711360000000042e+02,2.068559290770209114e-01
1.146549119999999959e+02,2.083805637603996785e-01
1.151386880000000019e+02,2.111789572948196969e-01
1.156224639999999937e+02,2.136793155073234141e-01
1.161062399999999997e+02,2.189268098970539589e-01
1.165900160000000056e+02,2.214992055259093207e-01
1.170737919999999974e+02,2.193232517816391669e-01
1.175575680000000034e+02,2.165061178213587845e-01
1.180413439999999952e+02,2.156130979171233808e-01
1.185251200000000011e+02,2.174362476021088342e-01
1.190088959999999929e+02,2.206292343087045971e-01
1.194926719999999989e+02,2.244219656237348148e-01
1.199764480000000049e+02,2.254782879273456719e-01
1.204602239999999966e+02,2.264428056116069010e-01
1.209440000000000026e+02,2.265818294421607926e-01
1.214277759999999944e+02,2.266358557223212278e-01
1.219115520000000004e+02,2.272797954233485573e-01
1.223953280000000063e+02,2.283957733549608904e-01
1.228791039999999981e+02,2.285558883272430231e-01
1.233628800000000041e+02,2.251568808842714375e-01
1.238466559999999959e+02,2.229892070170053919e-01
1.243304320000000018e+02,2.218778556694969983e-01
1.248142079999999936e+02,2.232331356348244422e-01
1.252979839999999996e+02,2.220253726306983810e-01
1.257817600000000056e+02,2.211044400232996532e-01
1.262655359999999973e+02,2.192526618971179786e-01
1.267493120000000033e+02,2.153623055170234002e-01
1.272330879999999951e+02,2.127445178571651108e-01
1.277168640000000011e+02,2.105639638737686059e-01
1.282006399999999928e+02,2.084501066760054144e-01
1.286844159999999988e+02,2.078666536444684354e-01
1.291681920000000048e+02,2.092261012567040168e-01
1.296519680000000108e+02,2.115196644883439170e-01
1.301357439999999883e+02,2.136102275166506526e-01
1.306195199999999943e+02,2.170379342155095981e-01
1.311032960000000003e+02,2.188524363158575181e-01
1.315870720000000063e+02,2.197660479606804440e-01
1.320708480000000122e+02,2.157859634259106374e-01
1.325546239999999898e+02,2.137681188069789073e-01
1.330383999999999958e+02,2.148924808099674510e-01
1.335221760000000017e+02,2.156867117959450908e-01
1.340059520000000077e+02,2.153281214478859895e-01
1.344897279999999853e+02,2.142787696374779116e-01
1.349735039999999913e+02,2.147084800420361317e-01
1.354572799999999972e+02,2.132261237540861443e-01
1.359410560000000032e+02,2.102380383573740907e-01
1.364248320000000092e+02,2.092421298262821250e-01
1.369086079999999868e+02,2.094404599338363371e-01
1.373923839999999927e+02,2.091570007899635486e-01
1.378761599999999987e+02,2.087043619756300261e-01
1.383599360000000047e+02,2.085000591422508931e-01
1.388437120000000107e+02,2.073726449705719788e-01
1.393274879999999882e+02,2.061883710359153909e-01
1.398112639999999942e+02,2.078381498061922517e-01
1.402950400000000002e+02,2.064417331113629073e-01
1.407788160000000062e+02,2.026466031575843429e-01
1.412625920000000121e+02,2.018455972823470501e-01
1.417463679999999897e+02,2.030849175869096357e-01
1.422301439999999957e+02,2.075712319321628141e-01
1.427139200000000017e+02,2.102794852865828013e-01
1.431976960000000076e+02,2.113953061029338332e-01
1.436814719999999852e+02,2.128234363318594335e-01
1.441652479999999912e+02,2.135727321284571767e-01
1.446490239999999972e+02,2.110783299997537332e-01
1.451328000000000031e+02,2.079680732651049690e-01
1.456165760000000091e+02,2.071722503118247904e-01
1.461003519999999867e+02,2.031322818342005954e-01
1.465841279999999927e+02,2.003567506652340902e-01
1.470679039999999986e+02,1.992607316911799709e-01
1.475516800000000046e+02,2.002574535458950811e-01
1.480354560000000106e+02,2.027098635287212514e-01
1.485192319999999881e+02,2.062936207419824031e-01
1.490030079999999941e+02,2.147270285219150254e-01
1.494867840000000001e+02,2.224285597079357080e-01
1.499705600000000061e+02,2.249885327588095063e-01
1.504543360000000121e+02,2.229433857877068659e-01
1.509381119999999896e+02,2.183849001196009609e-01
1.514218879999999956e+02,2.148597766557759359e-01
1.519056640000000016e+02,2.154211586943564904e-01
1.523894400000000076e+02,2.157659778720520671e-01
1.528732159999999851e+02,2.138264366795765703e-01
1.533569919999999911e+02,2.129477317653381552e-01
1.538407679999999971e+02,2.091725538391917827e-01
1.543245440000000031e+02,2.052493147942779650e-01
1.548083200000000090e+02,2.048890618460324498e-01
1.552920959999999866e+02,2.080064726463708158e-01
1.557758719999999926e+02,2.103178691650130216e-01
1.562596479999999985e+02,2.092936542931819743e-01
1.567434240000000045e+02,2.078753397979784534e-01
1.572272000000000105e+02,2.039902909649620733e-01
1.577109759999999881e+02,2.033168247894064085e-01
1.581947519999999940e+02,2.016473891490783987e-01
1.586785280000000000e+02,2.008367244775471905e-01
1.591623040000000060e+02,2.013285858516291049e-01
1.596460800000000120e+02,2.009825897245006709e-01
1.601298559999999895e+02,2.007327757734208296e-01
1.606136319999999955e+02,2.008713783710590339e-01
1.610974080000000015e+02,2.018691111306548658e-01
1.615811840000000075e+02,2.051623716507578743e-01
1.620649599999999850e+02,2.073244581913425699e-01
1.625487359999999910e+02,2.097700438848095206e-01
1.630325119999999970e+02,2.153653767297425137e-01
1.635162880000000030e+02,2.176201056759388131e-01
1.640000640000000089e+02,2.135938577814183725e-01
1.644838399999999865e+02,2.103245465249048152e-01
1.649676159999999925e+02,2.097404043344571201e-01
1.654513919999999985e+02,2.102627485642772631e-01
1.659351680000000044e+02,2.094487681971346771e-01
1.664189440000000104e+02,2.090331539050249987e-01
1.669027199999999880e+02,2.103631858668496835e-01
1.673864959999999940e+02,2.106250792956436135e-01
1.678702719999999999e+02,2.087688411416633583e-01
1.683540480000000059e+02,2.073143732500076775e-01
1.688378240000000119e+02,2.117537903822715450e-01
1.693215999999999894e+02,2.143861808344308950e-01
1.698053759999999954e+02,2.117247471412663784e-01
1.702891520000000014e+02,2.075357861578301377e-01
1.707729280000000074e+02,2.047289931471356628e-01
1.712567040000000134e+02,2.023121769299638939e-01
1.717404799999999909e+02,1.998387618174345126e-01
1.722242559999999969e+02,1.994294612566941405e-01
1.727080320000000029e+02,1.966793605525340993e-01
1.731918080000000089e+02,1.942296937946218216e-01
1.736755839999999864e+02,1.937473465234675063e-01
1.741593599999999924e+02,1.949313645333215217e-01
1.746431359999999984e+02,1.954108030569731980e-01
1.751269120000000044e+02,1.962620468203930824e-01
1.756106880000000103e+02,1.968201216567286860e-01
1.760944639999999879e+02,1.971552309479482901e-01
1.765782399999999939e+02,1.955770131260021749e-01
1.770620159999999998e+02,1.972520324471984110e-01
1.775457920000000058e+02,1.982992684296418229e-01
1.780295680000000118e+02,2.010275006380648211e-01
1.785133439999999894e+02,2.047612013392826613e-01
1.789971199999999953e+02,2.039691137209822258e-01
1.794808960000000013e+02,2.028663713955435322e-01
1.799646720000000073e+02,2.032339261669257324e-01
1.804484480000000133e+02,2.027434780886313292e-01
1.809322239999999908e+02,2.025104291285133307e-01
1.814159999999999968e+02,2.019985149489293974e-01
1.818997760000000028e+02,2.035736690973264096e-01
1.823835520000000088e+02,2.056602858961711078e-01
1.828673279999999863e+02,2.117410494254767517e-01
1.833511039999999923e+02,2.144243720607362513e-01
1.838348799999999983e+02,2.145887021069434741e-01
1.843186560000000043e+02,2.155925515796694447e-01
1.848024320000000102e+02,2.153965057306706787e-01
1.852862079999999878e+02,2.154030134595618651e-01
1.857699839999999938e+02,2.120059484825116414e-01
1.862537599999999998e+02,2.111373029357408726e-01
1.867375360000000057e+02,2.091461602677303355e-01
1.872213120000000117e+02,2.035984465481766592e-01
1.877050879999999893e+02,1.980567247428519084e-01
1.881888639999999953e+02,1.955705856469686088e-01
1.886726400000000012e+02,1.944643003675955717e-01
1.891564160000000072e+02,1.927144041101248040e-01
1.896401920000000132e+02,1.866215859743969585e-01
1.901239679999999908e+02,1.854141750869430783e-01
1.906077439999999967e+02,1.861982149309016621e-01
1.910915200000000027e+02,1.903359179255461886e-01
1.915752960000000087e+02,1.904525790942410979e-01
1.920590719999999862e+02,1.912045193732078152e-01
1.925428479999999922e+02,1.937954509170677353e-01
1.930266239999999982e+02,1.945797903750941527e-01
1.935104000000000042e+02,1.939260776120996232e-01
