true,pred
2.045918442308902740e-02,1.393152307718992233e-02
1.739675365388393402e-02,5.273281782865524292e-02
-4.886975511908531189e-03,-2.389913611114025116e-02
-1.882361806929111481e-02,-3.181994706392288208e-02
1.098603531718254089e-01,4.243971407413482666e-02
1.400118172168731689e-01,1.156838908791542053e-01
-6.742721796035766602e-02,-3.943373262882232666e-02
-7.833269983530044556e-02,-6.681267917156219482e-02
-2.642459422349929810e-02,8.946225978434085846e-03
6.667394191026687622e-03,9.286302141845226288e-03
-9.789044037461280823e-03,4.306135699152946472e-02
1.477602310478687286e-02,1.564423181116580963e-02
1.128244679421186447e-02,7.330670952796936035e-03
9.236412122845649719e-03,5.737581290304660797e-03
-4.456325620412826538e-02,-4.102369770407676697e-02
-9.933451190590858459e-03,-6.968435831367969513e-03
-1.799659617245197296e-02,-2.303460054099559784e-02
2.330407314002513885e-02,3.090873174369335175e-02
-3.627791302278637886e-03,5.767963360995054245e-03
1.038046902976930141e-03,1.790509559214115143e-02
4.123749583959579468e-02,1.329431589692831039e-02
-9.028160944581031799e-03,-4.014718811959028244e-03
-1.640416681766510010e-02,-4.749541729688644409e-02
-2.123072184622287750e-02,2.879557665437459946e-03
2.010732889175415039e-03,4.900674335658550262e-03
1.284639071673154831e-02,4.027318209409713745e-03
-1.698589697480201721e-02,2.316135168075561523e-02
3.737593442201614380e-02,3.568200767040252686e-02
1.670616492629051208e-02,2.907826006412506104e-02
-4.662646353244781494e-02,-2.955033630132675171e-02
1.642345264554023743e-02,-5.396790336817502975e-03
-9.599297307431697845e-03,-2.118388749659061432e-02
-1.898088864982128143e-02,-1.093930937349796295e-02
1.476268749684095383e-02,-4.591344855725765228e-03
4.573209211230278015e-02,-2.671006601303815842e-03
2.954592183232307434e-02,1.265030470676720142e-03
-1.118839904665946960e-02,1.695289742201566696e-03
-4.846626147627830505e-02,1.550551876425743103e-02
-1.204703841358423233e-02,2.204226888716220856e-02
-1.732898410409688950e-03,-2.303248085081577301e-02
3.143568988889455795e-03,-2.663079835474491119e-02
-3.642248222604393959e-03,-5.226665735244750977e-02
-1.850066328188404441e-04,4.131690040230751038e-02
4.159329691901803017e-04,4.339797794818878174e-02
5.829596193507313728e-04,2.154500782489776611e-02
-2.874847268685698509e-03,-2.368682296946644783e-03
-2.535100502427667379e-04,8.088811300694942474e-03
-6.317813531495630741e-04,-2.747470745816826820e-03
4.083809471921995282e-05,-5.676674772985279560e-04
-1.569512678543105721e-04,3.355227177962660789e-03
-3.255010233260691166e-05,1.614782400429248810e-02
-3.056398127228021622e-04,4.533140920102596283e-03
-9.344779537059366703e-04,2.527966629713773727e-03
7.574463379569351673e-04,-1.004863437265157700e-02
1.572358887642621994e-04,7.889393717050552368e-03
1.748801732901483774e-04,-8.118081837892532349e-03
4.189656174276024103e-04,-7.222969084978103638e-03
