true,pred
-7.083401829004287720e-02,-4.973978549242019653e-02
9.438432753086090088e-02,7.802306115627288818e-02
-1.142030581831932068e-01,-1.185181811451911926e-01
3.866454213857650757e-02,3.968070447444915771e-02
5.831176787614822388e-02,2.548317611217498779e-02
4.829660058021545410e-02,3.713368251919746399e-02
5.255783721804618835e-02,5.960170179605484009e-02
-1.140788048505783081e-01,-6.719627231359481812e-02
-3.244531527161598206e-02,-3.257981315255165100e-02
-1.787084341049194336e-02,-2.212475053966045380e-02
-3.038189187645912170e-02,-2.811451628804206848e-02
2.818834409117698669e-02,4.809922352433204651e-02
-2.362688444554805756e-02,-3.150370717048645020e-02
-2.895387634634971619e-02,-3.072786331176757812e-02
-4.234652593731880188e-02,-6.454653106629848480e-03
-7.569475471973419189e-02,-5.695961415767669678e-02
8.564925938844680786e-02,1.021960750222206116e-01
2.269111759960651398e-02,6.026687100529670715e-02
-1.016919165849685669e-01,-6.357712298631668091e-02
2.512490563094615936e-02,5.127984285354614258e-02
-4.358194395899772644e-02,5.911202635616064072e-03
-7.875014096498489380e-02,-4.166806116700172424e-02
-7.544402778148651123e-02,-2.306162193417549133e-02
8.844661712646484375e-02,1.106546744704246521e-01
-1.200282126665115356e-01,-9.587486833333969116e-02
-1.087435707449913025e-01,-1.669076234102249146e-01
-5.998051539063453674e-02,-9.209567308425903320e-02
-2.324356883764266968e-02,4.909770190715789795e-02
-8.901719003915786743e-02,-2.853254601359367371e-02
-1.758705638349056244e-02,-6.553540471941232681e-03
-6.803870946168899536e-02,-5.832237005233764648e-02
2.617995068430900574e-02,5.014871805906295776e-02
5.374345928430557251e-02,1.029419004917144775e-01
5.217950418591499329e-02,7.384371757507324219e-02
-1.188928447663784027e-02,3.579210862517356873e-02
-4.364944994449615479e-02,-1.309587969444692135e-03
-1.075711008161306381e-02,5.049180705100297928e-03
-2.575531974434852600e-02,7.836493663489818573e-03
-9.228798002004623413e-02,-5.183500051498413086e-02
-9.319012612104415894e-02,-4.768534749746322632e-02
5.303396843373775482e-03,-2.497277222573757172e-03
2.867231890559196472e-02,6.348765641450881958e-02
8.209785819053649902e-02,8.385458588600158691e-02
3.218146041035652161e-02,4.803824704140424728e-03
4.646372050046920776e-02,2.431005798280239105e-02
-6.827114522457122803e-02,1.058902312070131302e-02
1.248705610632896423e-01,1.160257160663604736e-01
-3.884493187069892883e-02,-1.718843355774879456e-02
-6.162688881158828735e-02,-2.553198672831058502e-02
3.636228665709495544e-02,1.100849639624357224e-02
-9.773042798042297363e-02,-1.351586580276489258e-01
-5.181977152824401855e-02,2.592819510027766228e-03
-4.866491258144378662e-02,-2.122513391077518463e-02
5.899251438677310944e-03,8.410253562033176422e-03
-4.247629269957542419e-02,-3.485336154699325562e-02
-4.959383979439735413e-02,-4.813807085156440735e-02
4.792772606015205383e-02,1.662683859467506409e-02
2.830407209694385529e-02,1.495640072971582413e-02
2.047192305326461792e-02,-1.336091477423906326e-02
-1.494167931377887726e-02,2.555332519114017487e-02
9.691804298199713230e-04,-1.163162477314472198e-02
1.852649450302124023e-02,3.878499194979667664e-02
-1.520077437162399292e-01,-1.286815702915191650e-01
-1.591424047946929932e-01,-1.094193384051322937e-01
-8.865070343017578125e-02,-7.243031263351440430e-02
-8.154044300317764282e-02,-3.920492157340049744e-02
-5.011544749140739441e-02,-4.788020998239517212e-02
-4.814351350069046021e-02,-2.338758111000061035e-02
7.578853517770767212e-02,4.050008952617645264e-02
7.121244817972183228e-02,6.079980358481407166e-02
-9.242427186109125614e-04,-4.035657271742820740e-02
-4.165126010775566101e-02,-1.378231402486562729e-02
-5.337033420801162720e-03,-1.735916920006275177e-02
-3.311259672045707703e-02,-2.512979693710803986e-02
-2.314245700836181641e-02,-3.232884407043457031e-02
-6.233932077884674072e-02,-3.867910802364349365e-02
3.330503031611442566e-02,4.074130207300186157e-02
1.232999414205551147e-01,4.923161491751670837e-02
5.890520289540290833e-02,-1.343222893774509430e-02
6.685968488454818726e-03,4.434742778539657593e-02
6.942343711853027344e-02,5.553940311074256897e-02
-5.869474634528160095e-02,-4.587055370211601257e-02
-3.302764147520065308e-02,-3.368308534845709801e-03
-9.076755493879318237e-03,-1.535959821194410324e-02
-1.203984138555824757e-03,-1.050549373030662537e-02
7.618974428623914719e-03,3.066171891987323761e-02
-7.390759140253067017e-02,-1.535741891711950302e-02
1.466926783323287964e-01,1.375903487205505371e-01
4.229993373155593872e-02,6.935157626867294312e-02
-1.409834343940019608e-02,-3.078767284750938416e-02
-1.105129048228263855e-01,-8.448252826929092407e-02
4.094088077545166016e-02,7.440771162509918213e-02
-7.175654172897338867e-02,1.074585947208106518e-03
3.025820478796958923e-02,2.309221215546131134e-02
5.549281369894742966e-03,2.568454854190349579e-02
-5.872258770978078246e-05,7.713479455560445786e-03
-1.363980676978826523e-02,1.502482034265995026e-02
5.437549203634262085e-02,9.911479055881500244e-02
6.828076392412185669e-02,5.721410736441612244e-02
-6.661563366651535034e-02,-9.625186794437468052e-04
-3.907430917024612427e-02,-2.036043815314769745e-02
6.772118061780929565e-02,2.726543135941028595e-02
2.822233550250530243e-02,5.824276804924011230e-02
-7.641705870628356934e-02,-8.431541919708251953e-02
4.477834701538085938e-02,4.047839716076850891e-02
-1.510099619626998901e-01,-1.087183803319931030e-01
3.814392909407615662e-02,1.104803103953599930e-02
7.200929801911115646e-03,1.782920025289058685e-02
1.002754718065261841e-01,9.251710027456283569e-02
1.097988188266754150e-01,1.081353724002838135e-01
5.638640373945236206e-02,8.344636112451553345e-02
-2.564666233956813812e-02,1.679719280218705535e-04
3.032352402806282043e-02,6.645909696817398071e-02
-7.418525964021682739e-02,-4.760599881410598755e-02
2.490675821900367737e-02,2.847093716263771057e-02
9.394538402557373047e-02,1.251978725194931030e-01
-5.561441555619239807e-02,3.338657319545745850e-03
-3.600663319230079651e-02,-4.699382185935974121e-02
-2.013063803315162659e-02,-2.762318402528762817e-02
-6.140597979538142681e-04,-2.444168925285339355e-02
-2.566495537757873535e-02,-5.055600032210350037e-02
1.709979772567749023e-02,-9.748504497110843658e-03
-4.723976179957389832e-02,-2.829784527420997620e-02
2.767295576632022858e-02,1.111039984971284866e-02
-2.019952423870563507e-02,-3.389393538236618042e-02
-3.277601301670074463e-02,3.335692221298813820e-03
-1.897508651018142700e-02,2.470076829195022583e-02
8.681611157953739166e-03,-1.830663345754146576e-02
-1.155560836195945740e-01,-9.740820527076721191e-02
-3.565101698040962219e-02,-1.699169911444187164e-02
6.785163283348083496e-02,6.801038235425949097e-02
4.050878435373306274e-02,2.031222358345985413e-02
-5.471921991556882858e-03,-5.255432799458503723e-03
5.957368016242980957e-02,7.848414778709411621e-02
4.356714710593223572e-02,2.207928523421287537e-02
-3.333963453769683838e-02,8.990908041596412659e-03
3.293172223493456841e-03,2.388151176273822784e-02
-6.700824201107025146e-02,-3.538697957992553711e-02
-2.995670307427644730e-03,7.668420206755399704e-03
-1.490520536899566650e-01,-1.119708791375160217e-01
8.840173482894897461e-02,1.050493046641349792e-01
-1.082582548260688782e-01,-1.017553806304931641e-01
5.577465891838073730e-02,7.461901754140853882e-02
-4.696642607450485229e-02,-4.709643498063087463e-02
-5.295876413583755493e-02,-6.512875854969024658e-02
-5.276338383555412292e-02,-9.300003200769424438e-02
-3.419555723667144775e-02,-7.182457298040390015e-02
8.101914823055267334e-02,8.956370502710342407e-02
-1.053744778037071228e-01,-9.420987963676452637e-02
4.653109237551689148e-02,4.196834936738014221e-02
1.419389154762029648e-02,1.584217511117458344e-02
-6.438233703374862671e-02,-4.402851313352584839e-02
8.001593523658812046e-04,-1.299570035189390182e-02
-5.607046931982040405e-02,-2.624112740159034729e-02
-1.323859840631484985e-01,-9.948676824569702148e-02
-3.077155910432338715e-02,5.270587746053934097e-03
1.899375207722187042e-02,5.985507741570472717e-03
1.748050935566425323e-02,2.376660890877246857e-02
-1.810656785964965820e-01,-1.573260128498077393e-01
5.260693281888961792e-02,2.276789955794811249e-02
1.283333152532577515e-01,1.261743307113647461e-01
-5.879505351185798645e-02,-1.145848352462053299e-02
-2.089590579271316528e-02,-8.324950002133846283e-03
-3.916435688734054565e-02,-3.397320955991744995e-02
1.076681390404701233e-01,1.058411449193954468e-01
-3.816535696387290955e-02,-4.363186657428741455e-03
-3.530772402882575989e-02,-1.237603742629289627e-02
-4.271577578037977219e-03,3.776428475975990295e-02
8.788102865219116211e-02,7.344843447208404541e-02
3.691573068499565125e-02,6.490112841129302979e-02
-2.126345597207546234e-02,-1.754500716924667358e-02
1.402703076601028442e-01,1.564587950706481934e-01
-6.224597990512847900e-02,-3.583853691816329956e-02
-5.787983164191246033e-02,-8.755578100681304932e-02
-9.349488466978073120e-02,-5.844076722860336304e-02
-1.376215815544128418e-01,-9.198115020990371704e-02
2.479222789406776428e-02,5.066355690360069275e-02
-1.760637462139129639e-01,-7.012701034545898438e-02
-3.676391439512372017e-03,-3.794700605794787407e-03
-8.413964509963989258e-02,-5.764178931713104248e-02
7.343296892940998077e-03,-1.742772059515118599e-03
-4.404372721910476685e-02,-4.305562749505043030e-02
-1.400178670883178711e-01,-9.759249538183212280e-02
7.457689940929412842e-02,4.011700674891471863e-02
-5.214974749833345413e-03,2.640970633365213871e-04
2.591821365058422089e-02,3.916092682629823685e-03
-1.714912950992584229e-01,-1.506203263998031616e-01
7.719510793685913086e-02,7.306150346994400024e-02
6.753344088792800903e-02,8.240716159343719482e-02
-6.681939959526062012e-02,-2.332282997667789459e-02
6.788025796413421631e-02,5.994224175810813904e-02
-2.909992821514606476e-02,-2.968351356685161591e-02
-5.374697223305702209e-02,-3.469674661755561829e-02
-9.716956317424774170e-02,-1.049307286739349365e-01
-5.693590268492698669e-02,-2.897236961871385574e-03
-3.986662626266479492e-02,2.176792360842227936e-03
-3.642752394080162048e-02,-2.027913741767406464e-02
-5.070216953754425049e-02,-3.541146218776702881e-02
-5.717242881655693054e-02,-8.493710309267044067e-02
3.305092453956604004e-02,3.715793415904045105e-02
1.448355149477720261e-02,1.545854937285184860e-02
9.067827463150024414e-02,7.209340482950210571e-02
-3.344940021634101868e-02,-5.755207687616348267e-02
4.163470864295959473e-02,4.470501467585563660e-02
9.917928278446197510e-02,1.078295856714248657e-01
1.771019101142883301e-01,1.678793728351593018e-01
-2.125824540853500366e-01,-1.429588049650192261e-01
-4.083129763603210449e-02,-3.404604271054267883e-02
1.165546476840972900e-01,8.629410713911056519e-02
-2.057555504143238068e-02,2.984634041786193848e-02
1.125823780894279480e-01,9.804359823465347290e-02
1.025152206420898438e-02,-3.007181547582149506e-02
-4.222426563501358032e-02,-2.859694138169288635e-02
4.927520453929901123e-02,4.047054052352905273e-02
8.854627609252929688e-02,3.967873007059097290e-02
-1.231964770704507828e-02,2.701223269104957581e-02
-2.978375181555747986e-02,-1.671391539275646210e-02
-1.518618036061525345e-02,1.573634333908557892e-02
-3.784401342272758484e-02,-1.934850029647350311e-02
